id,name,host_id,host_name,host_since,host_is_superhost,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,is_business_travel_ready,calculated_host_listings_count,reviews_per_month,neighborhood
23761546,"Spacious, bright 1 BR condo",1489535,Joan,2011-12-09,f,Lower Haight,94117,37.771770000000004,-122.43898,t,Condominium,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Long term stays allowed', 'Host greets you']",200.0,31,360,6,36,66,341,1,2018-11-01,2018-11-01,f,f,1,0.05,Castro/Upper Market
23813739,Beautiful 1BR for individual travelers w/ own bath,23741447,Linda,2014-11-14,t,Bayview,94124,37.73278,-122.38656999999999,t,House,Private room,1,1.0,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Coffee maker']",30.0,3,30,7,37,67,67,43,2019-05-19,2020-02-16,f,f,2,3.33,Bayview Hunters Point
23827577,Charming Downtown Studio-Convenience!,4430421,Landmark,2012-12-17,f,Tenderloin,94109,37.78603,-122.41516000000001,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Other']",95.0,30,1125,29,59,89,179,2,2019-08-11,2020-03-31,f,f,110,0.2,Tenderloin
23830079,California Cozy Private Room,778281,Noelle,2011-07-04,t,Richmond District,94121,37.775909999999996,-122.50200000000001,f,House,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Self check-in', 'Smart lock', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Single level home', 'Luggage dropoff allowed', 'Long term stays allowed']",150.0,30,360,30,60,90,180,32,2019-02-18,2019-10-24,t,f,1,2.01,Richmond District
23839071,Top Floor apartment with private roof deck,1479964,James,2011-12-06,f,Potrero Hill,94107,37.759209999999996,-122.40213,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private living room', 'Private entrance', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you', 'Baking sheet', 'Trash can']",285.0,30,180,30,60,90,180,2,2019-04-15,2019-06-05,t,f,23,0.14,Potrero Hill
23860519,Modern Home Bedroom & Living room with Ocean Views,179240427,June,2018-03-18,t,Richmond District,94121,37.77947,-122.50191000000001,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Children’s books and toys', 'Hot water', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed']",80.0,1,14,27,53,83,342,104,2018-03-30,2020-02-26,t,f,2,3.89,Richmond District
23882274,Parkside SF Home -- Spacious w/Views and Parking!,7447022,Matt & Ali,2013-07-12,f,Potrero Hill,94107,37.75888,-122.40361000000001,t,Condominium,Entire home/apt,6,2.5,3.0,4.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Changing table', 'High chair', 'Children’s books and toys', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed']",200.0,1,90,0,0,0,0,17,2018-05-14,2019-04-30,f,f,1,0.67,Potrero Hill
23897639,Centrally located 2BR in Heart of SF,2806033,Tina,2012-07-02,f,Chinatown,94108,37.79402,-122.4089,t,Apartment,Private room,4,1.0,2.0,3.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Building staff', 'Private living room', 'Hot water']",100.0,7,90,29,59,89,179,5,2018-07-30,2019-10-16,f,f,2,0.22,Chinatown
23900160,1 Awesome private bedroom with private bathroom,166266082,Jason,2018-01-06,f,Richmond District,94121,37.77878,-122.5077,t,House,Private room,2,1.0,1.0,1.0,"['Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Hot water']",100.0,30,1125,30,60,90,180,19,2018-03-30,2020-02-06,t,f,4,0.71,Richmond District
23922318,Spacious and Airy Family Home in Noe Valley,179793629,Amy,2018-03-21,f,Noe Valley,94131,37.7429,-122.42895,t,House,Entire home/apt,6,3.0,4.0,4.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance']",200.0,2,29,0,0,0,0,13,2018-06-19,2019-06-25,t,f,1,0.54,Noe Valley
23924946,A&A's Private Guest Suite,6048324,Ali Can,2013-04-22,t,Excelsior,94112,37.72501,-122.42515,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Free street parking', 'Hot tub', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Bathtub', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Well-lit path to entrance']",100.0,2,7,0,0,28,303,24,2019-01-03,2020-02-14,f,f,1,1.38,Excelsior
23942828,"Cozy Furnished Room near Bart Station, CCSF",99664272,Monita,2016-10-14,f,Crocker Amazon,94112,37.71348,-122.45052,t,House,Private room,1,1.0,1.0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Private living room']",60.0,30,1125,30,60,90,365,2,2018-09-18,2018-11-05,t,f,4,0.1,Outer Mission
23946104,"Cosy Private Studio, close to golden gate park/USF",9106943,Maria,2013-09-28,t,Richmond District,94118,37.77496,-122.45336,t,House,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Indoor fireplace', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware']",75.0,3,15,20,34,56,131,63,2019-01-20,2020-03-12,f,f,1,3.74,Richmond District
23960056,Bright Happy 3 bedroom Single Family Home,6774460,Sylvia,2013-06-06,f,Glen Park,94131,37.73364,-122.43118,t,House,Entire home/apt,6,1.0,3.0,3.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets']",300.0,30,1125,28,58,88,88,2,2018-11-25,2020-04-30,f,f,11,0.11,Glen Park
23963479,Top Floor - Corner Downtown Studio w/ Views,4430421,Landmark,2012-12-17,f,Tenderloin,94102,37.78374,-122.41183000000001,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Other']",95.0,30,1125,29,59,89,179,4,2018-06-23,2019-12-20,f,f,110,0.17,Tenderloin
23964717,Brand New Beautiful Extended Stay/Corporate Rental,180217934,Nicholas,2018-03-23,f,Mission District,94110,37.750370000000004,-122.41255,t,Apartment,Entire home/apt,6,2.5,2.0,3.0,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Luggage dropoff allowed']",100.0,30,90,7,37,67,184,32,2018-04-07,2018-08-12,f,f,1,1.21,Mission
23973946,Spacious and Quiet home in prime Pacific Heights,5153848,Crystal,2013-02-20,f,Pacific Heights,94123,37.79327,-122.43513,t,Condominium,Entire home/apt,7,2.0,4.0,4.0,"['TV', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Essentials', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Other']",300.0,2,30,24,54,84,174,14,2018-05-28,2019-12-01,f,f,1,0.57,Pacific Heights
24013191,NEW  - Private 3 Bedroom 1 Bath with Kitchenette,129161177,Nelly,2017-05-06,f,Downtown,94109,37.78822,-122.4179,t,Apartment,Entire home/apt,6,1.0,3.0,3.0,"['TV', 'Wifi', 'Paid parking off premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Long term stays allowed']",100.0,45,120,30,60,62,62,120,2018-04-01,2020-03-01,f,f,1,4.5,South of Market
24063893,CLEAN MODERN PRIVATE CONDO BY GOLDEN GATE,181162426,Charmaine,2018-03-28,t,Marina,94123,37.80125,-122.43648999999999,t,Condominium,Entire home/apt,6,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Luggage dropoff allowed', 'Long term stays allowed']",125.0,30,1125,17,25,55,330,81,2018-03-31,2019-12-08,t,f,1,3.03,Marina
24065926,Beautiful Hotel Style Studio Heart of Union Square,70722023,Michael,2016-05-06,t,Nob Hill,94108,37.79121,-122.40798000000001,f,Serviced apartment,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Cable TV', 'Air conditioning', 'Paid parking off premises', 'Gym', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Building staff', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Luggage dropoff allowed', 'Paid parking on premises']",76.0,2,7,0,0,0,0,33,2018-07-24,2020-03-13,t,f,55,1.44,Nob Hill
24066728,Dolores Heights retreat with stunning views,764782,Mitch,2011-07-01,t,The Castro,94114,37.75756,-122.43123,t,House,Entire home/apt,6,2.0,3.0,3.0,"['TV', 'Wifi', 'Kitchen', 'Pets allowed', 'Free street parking', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Baby bath', 'Changing table', 'High chair', 'Stair gates', 'Children’s books and toys', 'Babysitter recommendations', 'Crib', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Baking sheet', 'Trash can']",150.0,30,100,30,60,90,90,29,2018-05-14,2019-01-13,f,f,1,1.15,Castro/Upper Market
24083593,"SF Mission Dolores | Clean, Spacious, With Yard",17968214,David,2014-07-11,t,Mission District,94103,37.76843,-122.42412,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed']",100.0,30,1125,0,0,0,0,13,2018-08-13,2020-02-06,f,f,1,0.59,Mission
24099463,Quiet Noe Valley Refuge,107085923,Brian,2016-12-12,t,Noe Valley,94114,37.748509999999996,-122.4422,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Luggage dropoff allowed', 'Long term stays allowed']",50.0,2,14,1,1,1,1,35,2018-07-26,2020-02-01,f,f,1,1.54,Noe Valley
24162999,Balmy Alley private room and bath,7426517,John,2013-07-11,t,Mission District,94110,37.751490000000004,-122.41216000000001,t,House,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Patio or balcony']",25.0,1,29,0,0,0,0,8,2018-06-21,2019-07-07,f,f,3,0.33,Mission
24163891,Urban Beach House,154627043,Nan,2017-10-15,f,Outer Sunset,94122,37.75705,-122.49841,t,House,Entire home/apt,4,2.0,2.0,3.0,"['Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Essentials', 'Hangers', 'Iron', 'Self check-in', 'Lockbox', 'High chair', 'Hot water']",90.0,2,7,0,0,5,5,6,2018-06-10,2019-07-20,t,f,1,0.25,Sunset/Parkside
24181120,"Sunny Marina flat, half block to the water",2701386,Kristen,2012-06-21,t,Marina,94123,37.80495,-122.43808,t,House,Entire home/apt,5,2.0,2.0,3.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Children’s books and toys', 'Fireplace guards', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",300.0,30,365,29,59,89,179,18,2018-07-12,2020-02-22,f,f,1,0.77,Marina
24304138,"Spacious 3 Bd House, Great Part of SF w/ Parking",27277658,Jane,2015-02-05,f,Richmond District,94121,37.77831,-122.48805,t,House,Entire home/apt,8,1.5,3.0,4.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Pack ’n Play/travel crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard', 'Long term stays allowed']",180.0,30,60,23,23,23,23,7,2018-04-23,2018-10-03,f,f,1,0.27,Richmond District
24352586,ROAM SF: Grand Suite in Historic Alamo Sq. Mansion,61981957,Roam,2016-03-07,f,Alamo Square,94117,37.7766,-122.43286,t,Boutique hotel,Private room,2,1.0,1.0,2.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",39.0,2,1125,30,60,90,90,18,2018-05-19,2018-12-17,t,f,14,0.72,Hayes Valley
24352708,ROAM SF: Unique Living Experience,61981957,Roam,2016-03-07,f,Western Addition/NOPA,94117,37.778420000000004,-122.43444,t,Boutique hotel,Private room,2,1.0,1.0,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",39.0,2,1125,30,60,90,90,12,2018-05-07,2019-01-01,t,f,14,0.47,Western Addition
24353186,ROAM SF: Alamo Sq. Mansion ft. Co-working,61981957,Roam,2016-03-07,f,Western Addition/NOPA,94117,37.77841,-122.43267,t,Boutique hotel,Private room,2,1.0,1.0,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",39.0,2,1125,30,60,90,90,3,2018-08-16,2019-01-02,t,f,14,0.14,Western Addition
24354551,ROAM SF: Living Experience in Alamo Sq. Mansion,61981957,Roam,2016-03-07,f,Western Addition/NOPA,94117,37.77827,-122.43398,t,Boutique hotel,Private room,2,1.0,1.0,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",39.0,2,1125,30,60,90,90,6,2018-05-18,2018-09-01,t,f,14,0.24,Western Addition
24355042,ROAM SF: Grand Suite in Alamo Sq. Mansion,61981957,Roam,2016-03-07,f,Western Addition/NOPA,94117,37.778529999999996,-122.43257,t,Boutique hotel,Private room,2,1.0,1.0,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",39.0,2,1125,30,60,90,90,19,2018-05-18,2019-01-10,t,f,14,0.76,Western Addition
